ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
13181885,JG389920,08/20/2023 06:00:00 AM,020XX N LECLAIRE AVE,0820,THEFT,$500 AND UNDER,STREET,true,true,2522,025,26,19,06,1142089,1913063,2023,09/14/2023 03:41:59 PM,41.917506742,-87.753392641,"(41.917506742, -87.753392641)"
13183042,JG391309,08/21/2023 07:28:00 AM,016XX N WASHTENAW AVE,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA PARKING LOT / GROUNDS,true,false,1421,014,26,24,26,1158119,1910792,2023,09/14/2023 03:41:59 PM,41.910962378,-87.694559852,"(41.910962378, -87.694559852)"
13183567,JG392073,08/21/2023 02:37:00 PM,022XX N LEAMINGTON AVE,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,STREET,true,false,2522,025,26,19,11,1141688,1914409,2023,09/14/2023 03:41:59 PM,41.921207741,-87.754832585,"(41.921207741, -87.754832585)"
13184491,JG393031,08/22/2023 11:44:00 AM,026XX N ELSTON AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,1432,014,32,22,06,1160867,1917657,2023,09/14/2023 03:41:59 PM,41.929743818,-87.684273777,"(41.929743818, -87.684273777)"
13187048,JG395977,08/24/2023 04:07:00 PM,016XX W DIVISION ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,1424,014,1,24,06,1164808,1908052,2023,09/14/2023 03:41:59 PM,41.903304304,-87.670064675,"(41.903304304, -87.670064675)"
13188119,JG397237,05/15/2015 12:00:00 AM,041XX W 24TH PL,1754,OFFENSE INVOLVING CHILDREN,AGGRAVATED SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,APARTMENT,true,true,1013,010,22,30,02,,,2015,09/14/2023 03:41:59 PM,,,
13188630,JG398002,08/26/2023 02:15:00 AM,047XX W FULLERTON AVE,1330,CRIMINAL TRESPASS,TO LAND,RESTAURANT,true,false,2522,025,31,19,26,1144183,1915534,2023,09/14/2023 03:41:59 PM,41.924248302,-87.745636923,"(41.924248302, -87.745636923)"
13189104,JG398575,08/26/2023 01:43:00 PM,050XX N PULASKI RD,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,1712,017,39,14,06,1148820,1933099,2023,09/14/2023 03:41:59 PM,41.972359593,-87.728142793,"(41.972359593, -87.728142793)"
13189895,JG399264,08/27/2023 01:16:00 AM,048XX N KIMBALL AVE,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",STREET,true,false,1712,017,33,14,08B,1152841,1931987,2023,09/14/2023 03:41:59 PM,41.969229299,-87.713386363,"(41.969229299, -87.713386363)"
13190165,JG399731,08/27/2023 11:58:00 AM,025XX N ELSTON AVE,0860,THEFT,RETAIL THEFT,APPLIANCE STORE,true,false,1432,014,32,22,06,1161467,1917112,2023,09/14/2023 03:41:59 PM,41.928235818,-87.682084152,"(41.928235818, -87.682084152)"
13190179,JG399829,08/27/2023 01:16:00 PM,032XX W NORTH AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,true,false,1422,014,26,23,06,1154551,1910454,2023,09/14/2023 03:41:59 PM,41.910107045,-87.707676543,"(41.910107045, -87.707676543)"
13190936,JG400683,08/27/2023 10:00:00 PM,072XX S AVERS AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,true,false,0833,008,23,65,07,1151953,1856354,2023,09/14/2023 03:41:59 PM,41.761701305,-87.718642841,"(41.761701305, -87.718642841)"
13190943,JG400635,08/28/2023 06:23:00 AM,027XX N NARRAGANSETT AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),true,false,2512,025,36,19,14,1133273,1917606,2023,09/14/2023 03:41:59 PM,41.9301323,-87.785676799,"(41.9301323, -87.785676799)"
13192516,JG402535,08/29/2023 01:59:00 PM,014XX N LOCKWOOD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,true,true,2532,025,37,25,14,1140764,1909050,2023,09/14/2023 03:41:59 PM,41.906519104,-87.758359629,"(41.906519104, -87.758359629)"
13193728,JG404030,08/30/2023 03:28:00 PM,026XX N ELSTON AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,1432,014,32,22,06,1160867,1917657,2023,09/14/2023 03:41:59 PM,41.929743818,-87.684273777,"(41.929743818, -87.684273777)"
13194223,JG404599,08/30/2023 10:34:00 AM,026XX N HARDING AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,true,true,2524,025,35,22,14,1149604,1917256,2023,09/14/2023 03:41:59 PM,41.928869943,-87.725672915,"(41.928869943, -87.725672915)"
13195102,JG405850,08/31/2023 05:12:00 PM,025XX N NARRAGANSETT AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,true,false,2512,025,36,19,06,1133317,1916205,2023,09/14/2023 03:41:59 PM,41.926287021,-87.785547998,"(41.926287021, -87.785547998)"
13196606,JG407589,09/02/2023 12:35:00 AM,021XX W DIVISION ST,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",STREET,true,false,1424,014,1,24,08B,1161836,1907964,2023,09/14/2023 03:41:59 PM,41.903125362,-87.680983903,"(41.903125362, -87.680983903)"
13196922,JG407863,09/02/2023 01:00:00 AM,080XX S UNION AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,0621,006,6,71,08B,1173030,1851606,2023,09/14/2023 03:41:59 PM,41.748232929,-87.641533277,"(41.748232929, -87.641533277)"
13197242,JG408409,09/02/2023 04:28:00 PM,016XX N NEWCASTLE AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,RESIDENCE,true,false,2513,025,29,25,07,1130508,1910138,2023,09/14/2023 03:41:59 PM,41.909687183,-87.796009633,"(41.909687183, -87.796009633)"
13197663,JG408814,09/02/2023 11:00:00 PM,100XX S AVENUE M,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,APARTMENT,true,true,0432,004,10,52,04B,1201485,1838962,2023,09/14/2023 03:41:59 PM,41.71286177,-87.537694886,"(41.71286177, -87.537694886)"
13197901,JG409181,09/01/2023 07:50:00 PM,049XX W CONCORD PL,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,false,false,2533,025,37,25,26,1143047,1910513,2023,09/14/2023 03:41:59 PM,41.910491438,-87.749936608,"(41.910491438, -87.749936608)"
13197965,JG409253,09/03/2023 03:00:00 AM,071XX S SPAULDING AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,true,false,0831,008,17,66,07,1155606,1857008,2023,09/14/2023 03:41:59 PM,41.763423571,-87.705236576,"(41.763423571, -87.705236576)"
13198575,JG409922,09/03/2023 09:50:00 PM,054XX N MILWAUKEE AVE,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,true,false,1622,016,45,11,26,1136601,1936320,2023,09/14/2023 03:41:59 PM,41.98142637,-87.772997369,"(41.98142637, -87.772997369)"
13199574,JG411101,09/04/2023 07:15:00 PM,053XX S HOMAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,0822,008,14,63,08B,1154617,1869058,2023,09/14/2023 03:41:59 PM,41.796510344,-87.708540596,"(41.796510344, -87.708540596)"
13199642,JG411210,09/04/2023 09:47:00 PM,035XX N CICERO AVE,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,true,false,1634,016,31,15,26,1143746,1923306,2023,09/14/2023 03:41:59 PM,41.945583621,-87.747047365,"(41.945583621, -87.747047365)"
13199696,JG411222,09/04/2023 10:10:00 PM,044XX N AUSTIN AVE,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,true,false,1622,016,38,15,26,1135547,1928943,2023,09/14/2023 03:41:59 PM,41.961202055,-87.777049892,"(41.961202055, -87.777049892)"
13200550,JG412373,05/24/2023 12:00:00 PM,059XX N MELVINA AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE - GARAGE,false,true,1622,016,45,10,07,1133926,1939049,2023,09/14/2023 03:41:59 PM,41.988962585,-87.782770866,"(41.988962585, -87.782770866)"
13200685,JG412660,09/05/2023 07:18:00 PM,019XX N CENTRAL AVE,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,true,false,2515,025,29,25,26,1138744,1912269,2023,09/14/2023 03:41:59 PM,41.915389329,-87.765701742,"(41.915389329, -87.765701742)"
13200930,JG412695,09/05/2023 07:22:00 PM,021XX N AUSTIN AVE,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,true,true,2515,025,36,19,04A,1136050,1913726,2023,09/14/2023 03:41:59 PM,41.91943601,-87.775564587,"(41.91943601, -87.775564587)"
13201040,JG412889,09/05/2023 11:30:00 PM,012XX N LAVERGNE AVE,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,true,false,2533,025,37,25,26,1142810,1907622,2023,09/14/2023 03:41:59 PM,41.902562633,-87.750879383,"(41.902562633, -87.750879383)"
13201167,JG412911,09/05/2023 10:54:00 PM,019XX W NORTH AVE,502R,OTHER OFFENSE,VEHICLE TITLE / REGISTRATION OFFENSE,STREET,true,false,1424,014,1,24,26,1163086,1910663,2023,09/14/2023 03:41:59 PM,41.910505437,-87.676316472,"(41.910505437, -87.676316472)"
13200739,JG412187,09/05/2023 02:51:00 PM,033XX W DOUGLAS BLVD,041A,BATTERY,AGGRAVATED - HANDGUN,APARTMENT,false,true,1021,010,24,29,04B,1154115,1893253,2023,05/24/2024 03:40:48 PM,41.862914501,-87.709737438,"(41.862914501, -87.709737438)"
26262,JE366265,09/08/2021 04:45:00 PM,047XX W HARRISON ST,0110,HOMICIDE,FIRST DEGREE MURDER,CAR WASH,true,false,1131,011,24,25,01A,1144907,1896933,2021,09/14/2023 03:41:59 PM,41.873191445,-87.743446563,"(41.873191445, -87.743446563)"
7823660,HS634379,11/19/2010 09:00:00 AM,076XX S ABERDEEN ST,0320,ROBBERY,STRONG ARM - NO WEAPON,RESIDENCE,true,false,0612,006,17,71,03,1170306,1854179,2010,09/14/2023 03:41:59 PM,41.755353249,-87.651440192,"(41.755353249, -87.651440192)"
13208615,JG421831,03/20/2023 09:00:00 PM,046XX N KEDZIE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,1713,017,33,14,07,1154207,1930786,2023,09/14/2023 03:41:59 PM,41.965906449,-87.708395773,"(41.965906449, -87.708395773)"
13208678,JG412891,09/01/2023 01:30:00 AM,047XX S KEATING AVE,1513,PROSTITUTION,SOLICITING FOR BUSINESS,STREET,false,false,0815,008,22,56,16,1145488,1872869,2023,09/14/2023 03:41:59 PM,41.807145524,-87.741921764,"(41.807145524, -87.741921764)"
13208664,JG406270,09/01/2023 03:41:00 AM,047XX W 49TH ST,1513,PROSTITUTION,SOLICITING FOR BUSINESS,STREET,false,false,0815,008,14,56,16,1145641,1871722,2023,09/14/2023 03:41:59 PM,41.803995088,-87.741389571,"(41.803995088, -87.741389571)"
13208665,JG406843,09/01/2023 01:09:00 PM,132XX S ST LAWRENCE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0533,005,10,54,08B,1182588,1817649,2023,09/14/2023 03:41:59 PM,41.654834273,-87.607558429,"(41.654834273, -87.607558429)"
13208668,JG406226,09/01/2023 02:10:00 AM,047XX W 47TH ST,1513,PROSTITUTION,SOLICITING FOR BUSINESS,STREET,false,false,0815,008,22,56,16,1145695,1873053,2023,09/14/2023 03:41:59 PM,41.807646537,-87.741157889,"(41.807646537, -87.741157889)"
13208672,JG421467,07/30/2023 09:00:00 AM,078XX S SOUTH SHORE DR,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,APARTMENT,false,false,0421,004,7,46,11,1198248,1853536,2023,09/14/2023 03:41:59 PM,41.752935445,-87.5490632,"(41.752935445, -87.5490632)"
13273606,JG499982,11/10/2023 10:30:00 PM,061XX N CENTRAL PARK AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,false,false,1711,017,50,13,07,1151271,1940560,2023,11/18/2023 03:40:25 PM,41.992785149,-87.71893317,"(41.992785149, -87.71893317)"
13273283,JG499555,11/10/2023 03:40:00 AM,003XX W 64TH ST,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,HOSPITAL BUILDING / GROUNDS,false,false,0722,007,20,68,11,1175044,1862506,2023,11/18/2023 03:40:25 PM,41.778099133,-87.633828531,"(41.778099133, -87.633828531)"
13279516,JG506065,10/18/2023 03:04:00 PM,066XX S GREENWOOD AVE,0810,THEFT,OVER $500,APARTMENT,false,false,0321,003,20,42,06,1184363,1861141,2023,11/18/2023 03:39:49 PM,41.774140355,-87.599707766,"(41.774140355, -87.599707766)"
13273264,JG499488,11/10/2023 07:54:00 PM,009XX W ARGYLE ST,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,false,false,2024,020,48,3,04B,1169215,1933609,2023,11/18/2023 03:40:25 PM,41.973339203,-87.653132052,"(41.973339203, -87.653132052)"
13276735,JG503576,11/10/2023 02:30:00 PM,034XX W 47TH ST,0810,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,false,false,0821,008,14,58,06,1154433,1873263,2023,11/18/2023 03:40:25 PM,41.80805312,-87.709103358,"(41.80805312, -87.709103358)"
13273042,JG499379,11/10/2023 06:30:00 PM,035XX W 78TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0835,008,18,70,08B,1154096,1852651,2023,11/18/2023 03:40:25 PM,41.751497379,-87.710886632,"(41.751497379, -87.710886632)"
13273800,JG499340,11/10/2023 06:00:00 PM,012XX S WESTERN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,true,1233,012,28,28,14,1160565,1894479,2023,11/18/2023 03:40:25 PM,41.866147762,-87.68602617,"(41.866147762, -87.68602617)"
13273565,JG499918,11/10/2023 09:00:00 PM,015XX W SCHOOL ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - PORCH / HALLWAY,false,false,1922,019,32,6,14,1165380,1921992,2023,11/18/2023 03:40:25 PM,41.941544345,-87.667566063,"(41.941544345, -87.667566063)"
13273013,JG499374,11/10/2023 06:30:00 PM,072XX S DORCHESTER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0324,003,8,43,14,1186790,1857372,2023,11/18/2023 03:40:25 PM,41.763740729,-87.590930221,"(41.763740729, -87.590930221)"
13274437,JG500138,11/10/2023 04:30:00 PM,047XX W BELLE PLAINE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,1722,017,45,15,08B,1143823,1926914,2023,11/18/2023 03:40:25 PM,41.955482844,-87.74667356,"(41.955482844, -87.74667356)"
13272562,JG498602,11/10/2023 03:00:00 AM,004XX W ELM ST,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,1823,018,27,8,08A,1172820,1907892,2023,11/18/2023 03:40:25 PM,41.902691497,-87.640639866,"(41.902691497, -87.640639866)"
13236541,JG455187,10/07/2023 11:00:00 PM,074XX S CHAMPLAIN AVE,1020,ARSON,BY FIRE,DRIVEWAY - RESIDENTIAL,false,false,0323,003,6,69,09,1181853,1855797,2023,11/19/2023 03:40:38 PM,41.75953427,-87.60907381,"(41.75953427, -87.60907381)"
13280139,JG507723,11/10/2023 12:01:00 PM,009XX E 100TH PL,0890,THEFT,FROM BUILDING,APARTMENT,false,false,0511,005,8,50,06,1184520,1838410,2023,11/19/2023 03:40:38 PM,41.711760405,-87.599842499,"(41.711760405, -87.599842499)"
13206294,JG418967,09/06/2023 02:00:00 PM,014XX N WASHTENAW AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1423,014,26,24,14,1158153,1909396,2023,09/14/2023 03:43:09 PM,41.907130946,-87.694473144,"(41.907130946, -87.694473144)"
13201410,JG413245,09/06/2023 09:22:00 AM,006XX W ROOT ST,1340,CRIMINAL DAMAGE,TO STATE SUPPORTED PROPERTY,STREET,false,false,0925,009,11,61,14,1172547,1877380,2023,09/14/2023 03:43:09 PM,41.818970326,-87.642544391,"(41.818970326, -87.642544391)"
13204765,JG412994,09/06/2023 02:10:00 AM,081XX S PEORIA ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0613,006,17,71,08B,1171722,1850939,2023,09/14/2023 03:43:09 PM,41.746431352,-87.646345733,"(41.746431352, -87.646345733)"
13202231,JG414162,09/06/2023 05:38:00 PM,073XX S ARTESIAN AVE,0460,BATTERY,SIMPLE,APARTMENT,false,false,0835,008,18,66,08B,1161314,1855911,2023,09/14/2023 03:43:09 PM,41.760296965,-87.684345797,"(41.760296965, -87.684345797)"
13201655,JG413525,09/06/2023 12:58:00 PM,004XX W 63RD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0722,007,20,68,08B,1174231,1863149,2023,09/14/2023 03:43:09 PM,41.779881706,-87.636789913,"(41.779881706, -87.636789913)"
13201514,JG413462,09/06/2023 05:16:00 AM,021XX S CANALPORT AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,OTHER (SPECIFY),false,false,1235,012,25,31,08A,1170364,1889785,2023,09/14/2023 03:43:09 PM,41.853058663,-87.650190508,"(41.853058663, -87.650190508)"
13202650,JG414607,09/06/2023 09:30:00 PM,027XX S PRAIRIE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0133,001,4,35,06,1178499,1886506,2023,09/14/2023 03:43:09 PM,41.843879386,-87.620432585,"(41.843879386, -87.620432585)"
13202208,JG414257,09/06/2023 08:50:00 PM,017XX S WENTWORTH AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,PARK PROPERTY,false,false,0914,009,11,33,05,1175333,1891876,2023,09/14/2023 03:43:09 PM,41.858686589,-87.631890095,"(41.858686589, -87.631890095)"
13202179,JG413885,09/06/2023 04:41:00 PM,030XX N CICERO AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,2521,025,31,19,07,1143852,1919599,2023,09/14/2023 03:43:09 PM,41.935409279,-87.74675098,"(41.935409279, -87.74675098)"
13204504,JG416844,09/06/2023 12:00:00 PM,031XX W LAWRENCE AVE,0560,ASSAULT,SIMPLE,OTHER (SPECIFY),false,false,1713,017,33,14,08A,1154413,1931719,2023,09/14/2023 03:43:09 PM,41.968462532,-87.707613294,"(41.968462532, -87.707613294)"
13201944,JG414001,09/06/2023 05:30:00 PM,046XX N LAKE SHORE DR NB,0820,THEFT,$500 AND UNDER,PARK PROPERTY,false,false,1914,019,46,3,06,1170862,1930976,2023,09/14/2023 03:43:09 PM,41.96607814,-87.647153241,"(41.96607814, -87.647153241)"
13202908,JG414182,09/06/2023 07:54:00 PM,087XX S STONY ISLAND AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,0412,004,8,48,06,1188437,1847378,2023,09/14/2023 03:43:09 PM,41.736277091,-87.585212192,"(41.736277091, -87.585212192)"
13202572,JG414628,09/06/2023 05:30:00 PM,0000X W 72ND ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0731,007,6,69,07,1176987,1857260,2023,09/14/2023 03:43:09 PM,41.763659945,-87.626863438,"(41.763659945, -87.626863438)"
13201900,JG413921,09/06/2023 05:05:00 PM,057XX W ERIE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1511,015,29,25,14,1137965,1903720,2023,09/14/2023 03:43:09 PM,41.891943951,-87.768770463,"(41.891943951, -87.768770463)"
13193781,JG397432,06/18/2015 12:00:00 AM,031XX S KOSTNER AVE,1752,OFFENSE INVOLVING CHILDREN,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,false,true,1031,010,22,30,17,,,2015,09/14/2023 03:43:09 PM,,,
13201486,JG413291,09/06/2023 09:32:00 AM,080XX S COTTAGE GROVE AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,false,0631,006,6,44,08A,1182952,1851886,2023,09/14/2023 03:43:09 PM,41.748776618,-87.605167356,"(41.748776618, -87.605167356)"
13202670,JG413315,09/06/2023 08:15:00 AM,068XX S NORMAL BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,false,true,0722,007,6,68,14,1174130,1859520,2023,09/14/2023 03:43:09 PM,41.769925563,-87.637267875,"(41.769925563, -87.637267875)"
13202216,JG414059,09/06/2023 06:20:00 PM,018XX N LUNA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,false,false,2532,025,37,25,14,1139111,1911573,2023,09/14/2023 03:43:09 PM,41.913472752,-87.764370362,"(41.913472752, -87.764370362)"
13202307,JG414346,09/06/2023 11:11:00 PM,046XX S HALSTED ST,0610,BURGLARY,FORCIBLE ENTRY,GROCERY FOOD STORE,false,false,0925,009,15,61,05,1171750,1874033,2023,09/14/2023 03:43:09 PM,41.809803372,-87.64556634,"(41.809803372, -87.64556634)"
13201743,JG413690,09/06/2023 06:45:00 AM,015XX W VICTORIA ST,0810,THEFT,OVER $500,STREET,false,false,2013,020,48,77,06,1165036,1938612,2023,09/14/2023 03:43:09 PM,41.98715762,-87.668356321,"(41.98715762, -87.668356321)"
13202922,JG414619,09/06/2023 06:00:00 PM,014XX E 49TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0222,002,4,39,14,1186638,1872793,2023,09/14/2023 03:43:09 PM,41.806060798,-87.590999348,"(41.806060798, -87.590999348)"
13208609,JG421713,08/17/2023 06:00:00 PM,041XX W BELMONT AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,true,false,1731,017,30,16,07,1148281,1920957,2023,10/04/2023 03:41:32 PM,41.939051438,-87.730438917,"(41.939051438, -87.730438917)"
13208213,JG421282,07/24/2023 09:00:00 AM,017XX W CHASE AVE,1120,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,false,false,2423,024,49,1,10,1163649,1948306,2023,10/08/2023 03:41:48 PM,42.013787643,-87.673182834,"(42.013787643, -87.673182834)"
13203202,JG415063,09/06/2023 07:00:00 PM,065XX N OCONTO AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,true,true,1611,016,41,9,26,1127047,1943137,2023,10/18/2023 03:41:27 PM,42.000299008,-87.807981016,"(42.000299008, -87.807981016)"
13201867,JG413796,09/06/2023 03:10:00 PM,069XX S VERNON AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,ALLEY,false,true,0322,003,6,69,04A,1180444,1859195,2023,09/14/2023 03:43:09 PM,41.768891175,-87.614133593,"(41.768891175, -87.614133593)"
13202013,JG413657,09/06/2023 10:30:00 AM,051XX W HARRISON ST,0560,ASSAULT,SIMPLE,OTHER (SPECIFY),false,true,1533,015,29,25,08A,1142125,1896831,2023,09/14/2023 03:43:09 PM,41.872963554,-87.753663295,"(41.872963554, -87.753663295)"
13202132,JG414140,09/06/2023 07:05:00 PM,0000X S KARLOV AVE,2027,NARCOTICS,POSSESS - CRACK,STREET,true,false,1115,011,28,26,18,1149065,1899594,2023,09/14/2023 03:43:09 PM,41.880414105,-87.72811149,"(41.880414105, -87.72811149)"
13201119,JG412964,09/06/2023 12:32:00 AM,106XX S YATES AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,false,true,0434,004,10,51,26,1194343,1834949,2023,09/14/2023 03:43:09 PM,41.702027818,-87.563981957,"(41.702027818, -87.563981957)"
13208459,JG421333,09/05/2023 08:00:00 AM,040XX W DIVISION ST,0320,ROBBERY,STRONG ARM - NO WEAPON,SIDEWALK,false,false,2534,025,37,23,03,1149008,1907694,2023,09/14/2023 03:41:59 PM,41.902642474,-87.728111001,"(41.902642474, -87.728111001)"
13202497,JG414523,09/06/2023 09:30:00 PM,049XX S LAKE PARK AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0222,002,4,39,06,1187186,1872524,2023,09/14/2023 03:43:09 PM,41.805309638,-87.58899806,"(41.805309638, -87.58899806)"
13201593,JG413294,09/06/2023 09:42:00 AM,003XX N DESPLAINES ST,1330,CRIMINAL TRESPASS,TO LAND,BANK,true,false,1214,012,34,28,26,1171866,1902447,2023,09/14/2023 03:43:09 PM,41.887771177,-87.644304667,"(41.887771177, -87.644304667)"
13201925,JG414069,09/06/2023 06:00:00 PM,050XX N DAMEN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,APARTMENT,false,false,2032,020,40,4,07,1162086,1933766,2023,09/14/2023 03:43:09 PM,41.973922349,-87.67934257,"(41.973922349, -87.67934257)"
13202257,JG414361,09/06/2023 08:49:00 PM,021XX S MICHIGAN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0132,001,3,33,14,1177540,1890129,2023,09/14/2023 03:43:09 PM,41.853842942,-87.623842041,"(41.853842942, -87.623842041)"
13208520,JG421371,09/05/2023 12:00:00 PM,064XX S MAPLEWOOD AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,APARTMENT,false,false,0825,008,16,66,11,1160481,1861891,2023,09/14/2023 03:41:59 PM,41.776724154,-87.687234143,"(41.776724154, -87.687234143)"
13202434,JG414470,09/06/2023 07:00:00 PM,009XX N MASSASOIT AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1511,015,29,25,07,1137851,1905787,2023,09/14/2023 03:43:09 PM,41.897618116,-87.769139223,"(41.897618116, -87.769139223)"
13206964,JG419908,09/06/2023 09:00:00 AM,022XX N MARMORA AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,2515,025,36,19,06,1136696,1914245,2023,09/14/2023 03:43:09 PM,41.920848651,-87.7731786,"(41.920848651, -87.7731786)"
13202865,JG414581,09/06/2023 06:00:00 PM,020XX S MICHIGAN AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0132,001,3,33,05,1177528,1890620,2023,09/14/2023 03:43:09 PM,41.855190551,-87.623871195,"(41.855190551, -87.623871195)"
13204239,JG416678,09/06/2023 02:52:00 AM,047XX N SAWYER AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,false,false,1713,017,33,14,26,1153859,1931263,2023,09/14/2023 03:43:09 PM,41.967222325,-87.709662541,"(41.967222325, -87.709662541)"
13201991,JG413971,09/06/2023 04:07:00 PM,058XX S PRAIRIE AVE,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,RESIDENCE,false,false,0232,002,20,40,07,1179039,1866338,2023,09/14/2023 03:43:09 PM,41.788524411,-87.619066119,"(41.788524411, -87.619066119)"
13201817,JG413760,09/06/2023 01:30:00 PM,001XX W RANDOLPH ST,0560,ASSAULT,SIMPLE,DRUG STORE,false,false,0122,001,42,32,08A,1175414,1901275,2023,09/14/2023 03:43:09 PM,41.884476226,-87.631310613,"(41.884476226, -87.631310613)"
13203763,JG416027,09/06/2023 11:00:00 AM,077XX S PHILLIPS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - GARAGE,false,false,0421,004,7,43,14,1193874,1854058,2023,09/14/2023 03:43:09 PM,41.754476149,-87.56507476,"(41.754476149, -87.56507476)"
